date,quote_time_jst,captured_at_jst,symbol,price_yen,quantity,market_value_yen,quote_status,source
2026-08-24,15:30:00,2026-08-24 16:00:00,1812.T,4831,14,67634,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,5333.T,5406,5,27030,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,5803.T,5016,8,40128,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,6146.T,61420,1,61420,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,6383.T,5869,6,35214,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,6501.T,5266,15,78990,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,6503.T,5568,14,77952,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,6504.T,14065,6,84390,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,6762.T,3042,23,69966,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,6861.T,80900,2,161800,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,7012.T,2590,25,64750,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,7203.T,3125,23,71875,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,7269.T,2126.5,20,42530,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,7532.T,810.7,70,56749,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,7832.T,5542,16,88672,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,8035.T,55150,1,55150,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,8306.T,3481,18,62658,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,8316.T,6593,13,85709,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,8411.T,8108,10,81080,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,8591.T,6209,13,80717,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,8630.T,6708,12,80496,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,8750.T,1777,10,17770,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,8766.T,7261,12,87132,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,8795.T,4724,14,66136,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,9432.T,166.5,500,83250,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,9433.T,2877,23,66171,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,9697.T,4221,7,29547,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 16:00:00,9983.T,72840,2,145680,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,1801.T,12720,3,38160,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,1812.T,4831,14,67634,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,5333.T,5406,5,27030,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,5803.T,5016,8,40128,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,6146.T,61420,1,61420,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,6383.T,5869,6,35214,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,6501.T,5266,15,78990,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,6503.T,5568,14,77952,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,6504.T,14065,6,84390,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,6762.T,3042,23,69966,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,6861.T,80900,2,161800,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,7012.T,2590,25,64750,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,7203.T,3125,23,71875,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,7269.T,2126.5,20,42530,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,7532.T,810.7,70,56749,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,7832.T,5542,16,88672,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,8035.T,55150,1,55150,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,8306.T,3481,18,62658,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,8316.T,6593,13,85709,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,8411.T,8108,10,81080,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,8591.T,6209,13,80717,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,8630.T,6708,12,80496,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,8750.T,1777,10,17770,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,8766.T,7261,12,87132,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,8795.T,4724,14,66136,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,9432.T,166.5,500,83250,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,9433.T,2877,23,66171,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,9697.T,4221,7,29547,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-24,15:30:00,2026-08-24 17:00:00,9983.T,72840,2,145680,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:04:51,2026-08-25 09:00:00,1801.T,12720,3,38160,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:00,2026-08-25 09:00:00,1812.T,4851,14,67914,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:03,2026-08-25 09:00:00,5333.T,5321,5,26605,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:03,2026-08-25 09:00:00,5803.T,5005,8,40040,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:03,2026-08-25 09:00:00,6146.T,59680,1,59680,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:00,2026-08-25 09:00:00,6383.T,5753,6,34518,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:01,2026-08-25 09:00:00,6501.T,5206,15,78090,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:03,2026-08-25 09:00:00,6503.T,5479,14,76706,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:03,2026-08-25 09:00:00,6504.T,13850,6,83100,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:03,2026-08-25 09:00:00,6762.T,2971.5,23,68344.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:00,2026-08-25 09:00:00,6861.T,80940,2,161880,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:03,2026-08-25 09:00:00,7012.T,2573,25,64325,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:03,2026-08-25 09:00:00,7203.T,3103,23,71369,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:00,2026-08-25 09:00:00,7269.T,2127,20,42540,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:04,2026-08-25 09:00:00,7532.T,815.9,70,57113,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:04:59,2026-08-25 09:00:00,7832.T,5542,16,88672,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:02,2026-08-25 09:00:00,8035.T,54210,1,54210,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:02,2026-08-25 09:00:00,8306.T,3500,18,63000,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:03,2026-08-25 09:00:00,8316.T,6600,13,85800,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:02,2026-08-25 09:00:00,8411.T,8170,10,81700,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:03,2026-08-25 09:00:00,8591.T,6232,13,81016,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:02,2026-08-25 09:00:00,8630.T,6837,12,82044,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:02,2026-08-25 09:00:00,8750.T,1801.5,10,18015,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:02,2026-08-25 09:00:00,8766.T,7391,12,88692,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:00,2026-08-25 09:00:00,8795.T,4775,14,66850,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:03,2026-08-25 09:00:00,9432.T,168.3,500,84150,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:02,2026-08-25 09:00:00,9433.T,2916.5,23,67079.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:05:02,2026-08-25 09:00:00,9697.T,4208,7,29456,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,09:04:57,2026-08-25 09:00:00,9983.T,72840,2,145680,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:04:45,2026-08-25 10:00:00,1801.T,12845,3,38535,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:04:55,2026-08-25 10:00:00,1812.T,4842,14,67788,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:01,2026-08-25 10:00:00,5333.T,5369,5,26845,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:04,2026-08-25 10:00:00,5803.T,5206,8,41648,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:03,2026-08-25 10:00:00,6146.T,59570,1,59570,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:01,2026-08-25 10:00:00,6383.T,5809,6,34854,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:04:56,2026-08-25 10:00:00,6501.T,5216,15,78240,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:02,2026-08-25 10:00:00,6503.T,5527,14,77378,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:04:43,2026-08-25 10:00:00,6504.T,13925,6,83550,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:03,2026-08-25 10:00:00,6762.T,2993,23,68839,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:00,2026-08-25 10:00:00,6861.T,80980,2,161960,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:02,2026-08-25 10:00:00,7012.T,2602,25,65050,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:01,2026-08-25 10:00:00,7203.T,3094,23,71162,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:02,2026-08-25 10:00:00,7269.T,2128,20,42560,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:04,2026-08-25 10:00:00,7532.T,822.9,70,57603,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:03,2026-08-25 10:00:00,7832.T,5598,16,89568,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:03,2026-08-25 10:00:00,8035.T,54510,1,54510,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:04,2026-08-25 10:00:00,8306.T,3500,18,63000,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:02,2026-08-25 10:00:00,8316.T,6596,13,85748,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:02,2026-08-25 10:00:00,8411.T,8137,10,81370,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:04:45,2026-08-25 10:00:00,8591.T,6244,13,81172,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:02,2026-08-25 10:00:00,8630.T,6811,12,81732,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:00,2026-08-25 10:00:00,8750.T,1791.5,10,17915,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:04,2026-08-25 10:00:00,8766.T,7376,12,88512,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:04,2026-08-25 10:00:00,8795.T,4767,14,66738,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:03,2026-08-25 10:00:00,9432.T,168.7,500,84350,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:05:04,2026-08-25 10:00:00,9433.T,2891.5,23,66504.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:04:44,2026-08-25 10:00:00,9697.T,4233,7,29631,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,10:04:42,2026-08-25 10:00:00,9983.T,72600,2,145200,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:01,2026-08-25 11:00:00,1801.T,12750,3,38250,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:04:43,2026-08-25 11:00:00,1812.T,4825,14,67550,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:04:59,2026-08-25 11:00:00,5333.T,5338,5,26690,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:03,2026-08-25 11:00:00,5803.T,5285,8,42280,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:02,2026-08-25 11:00:00,6146.T,59560,1,59560,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:04:52,2026-08-25 11:00:00,6383.T,5798,6,34788,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:03,2026-08-25 11:00:00,6501.T,5224,15,78360,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:02,2026-08-25 11:00:00,6503.T,5498,14,76972,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:04:55,2026-08-25 11:00:00,6504.T,13895,6,83370,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:03,2026-08-25 11:00:00,6762.T,2987.5,23,68712.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:04:42,2026-08-25 11:00:00,6861.T,80810,2,161620,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:02,2026-08-25 11:00:00,7012.T,2578,25,64450,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:03,2026-08-25 11:00:00,7203.T,3087,23,71001,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:02,2026-08-25 11:00:00,7269.T,2133,20,42660,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:03,2026-08-25 11:00:00,7532.T,819.3,70,57351,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:00,2026-08-25 11:00:00,7832.T,5639,16,90224,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:03,2026-08-25 11:00:00,8035.T,54830,1,54830,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:03,2026-08-25 11:00:00,8306.T,3498,18,62964,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:03,2026-08-25 11:00:00,8316.T,6589,13,85657,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:03,2026-08-25 11:00:00,8411.T,8132,10,81320,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:04:37,2026-08-25 11:00:00,8591.T,6223,13,80899,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:04:55,2026-08-25 11:00:00,8630.T,6810,12,81720,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:04:54,2026-08-25 11:00:00,8750.T,1788.5,10,17885,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:03,2026-08-25 11:00:00,8766.T,7409,12,88908,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:03,2026-08-25 11:00:00,8795.T,4786,14,67004,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:02,2026-08-25 11:00:00,9432.T,168.9,500,84450,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:02,2026-08-25 11:00:00,9433.T,2912.5,23,66987.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:04:42,2026-08-25 11:00:00,9697.T,4229,7,29603,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:05:00,2026-08-25 11:00:00,9983.T,72900,2,145800,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,1801.T,12735,3,38205,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,1812.T,4823,14,67522,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,5333.T,5376,5,26880,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,5803.T,5318,8,42544,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,6146.T,59850,1,59850,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,6383.T,5810,6,34860,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,6501.T,5239,15,78585,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,6503.T,5541,14,77574,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,6504.T,13895,6,83370,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,6762.T,3020,23,69460,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,6861.T,81020,2,162040,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,7012.T,2583.5,25,64587.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,7203.T,3091,23,71093,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,7269.T,2131.5,20,42630,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,7532.T,822.9,70,57603,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,7832.T,5639,16,90224,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,8035.T,55210,1,55210,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,8306.T,3507,18,63126,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,8316.T,6604,13,85852,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,8411.T,8168,10,81680,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,8591.T,6258,13,81354,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,8630.T,6855,12,82260,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,8750.T,1795.5,10,17955,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,8766.T,7442,12,89304,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,8795.T,4801,14,67214,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,9432.T,168.9,500,84450,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,9433.T,2919.5,23,67148.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,9697.T,4243,7,29701,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,11:30:00,2026-08-25 12:00:00,9983.T,73100,2,146200,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:04:58,2026-08-25 13:00:00,1801.T,12770,3,38310,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:04:54,2026-08-25 13:00:00,1812.T,4831,14,67634,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:04:54,2026-08-25 13:00:00,5333.T,5406,5,27030,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:05:04,2026-08-25 13:00:00,5803.T,5317,8,42536,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:04:58,2026-08-25 13:00:00,6146.T,60670,1,60670,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:04:46,2026-08-25 13:00:00,6383.T,5825,6,34950,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:04:56,2026-08-25 13:00:00,6501.T,5253,15,78795,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:05:03,2026-08-25 13:00:00,6503.T,5542,14,77588,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:04:40,2026-08-25 13:00:00,6504.T,13955,6,83730,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:05:02,2026-08-25 13:00:00,6762.T,3040,23,69920,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:04:47,2026-08-25 13:00:00,6861.T,81390,2,162780,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:04:50,2026-08-25 13:00:00,7012.T,2607.5,25,65187.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:04:53,2026-08-25 13:00:00,7203.T,3077,23,70771,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:05:03,2026-08-25 13:00:00,7269.T,2128.5,20,42570,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:05:01,2026-08-25 13:00:00,7532.T,818.8,70,57316,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:05:02,2026-08-25 13:00:00,7832.T,5594,16,89504,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:05:02,2026-08-25 13:00:00,8035.T,55400,1,55400,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:05:01,2026-08-25 13:00:00,8306.T,3524,18,63432,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:05:01,2026-08-25 13:00:00,8316.T,6639,13,86307,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:05:03,2026-08-25 13:00:00,8411.T,8220,10,82200,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:05:01,2026-08-25 13:00:00,8591.T,6286,13,81718,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:04:47,2026-08-25 13:00:00,8630.T,6844,12,82128,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:05:02,2026-08-25 13:00:00,8750.T,1801,10,18010,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:04:57,2026-08-25 13:00:00,8766.T,7450,12,89400,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:04:59,2026-08-25 13:00:00,8795.T,4815,14,67410,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:05:03,2026-08-25 13:00:00,9432.T,168.9,500,84450,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:04:53,2026-08-25 13:00:00,9433.T,2911,23,66953,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:04:47,2026-08-25 13:00:00,9697.T,4244,7,29708,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,13:05:01,2026-08-25 13:00:00,9983.T,73130,2,146260,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:04:45,2026-08-25 14:00:00,1801.T,12705,3,38115,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:04:51,2026-08-25 14:00:00,1812.T,4830,14,67620,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:04:57,2026-08-25 14:00:00,5333.T,5384,5,26920,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:05:04,2026-08-25 14:00:00,5803.T,5293,8,42344,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:04:27,2026-08-25 14:00:00,6146.T,60610,1,60610,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:05:03,2026-08-25 14:00:00,6383.T,5818,6,34908,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:05:03,2026-08-25 14:00:00,6501.T,5254,15,78810,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:04:56,2026-08-25 14:00:00,6503.T,5575,14,78050,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:04:21,2026-08-25 14:00:00,6504.T,13890,6,83340,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:05:00,2026-08-25 14:00:00,6762.T,3024,23,69552,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:04:59,2026-08-25 14:00:00,6861.T,81780,2,163560,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:05:04,2026-08-25 14:00:00,7012.T,2607.5,25,65187.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:04:57,2026-08-25 14:00:00,7203.T,3079,23,70817,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:04:50,2026-08-25 14:00:00,7269.T,2128,20,42560,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:04:58,2026-08-25 14:00:00,7532.T,814.2,70,56994,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:05:02,2026-08-25 14:00:00,7832.T,5582,16,89312,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:05:02,2026-08-25 14:00:00,8035.T,55310,1,55310,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-25,14:04:55,2026-08-25 14:00:00,8306.T,3514,18,63252,OK,Yahoo Finance JP full-market screener (delayed)
