updated_at,ticker,month,month_close,monthly_return_pct,monthly_volume,source
2026/05/20 01:43,7974.T,2020-12,6058,-7.975,200999000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2021-01,6475,6.883,226299000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2021-02,6181,-4.541,219766000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2021-03,6269,1.424,151858000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2021-04,6770,7.992,199071000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2021-05,6462,-4.549,169640000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2021-06,5640,-12.721,172712000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2021-07,5290,-6.206,211995000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2021-08,5431,2.665,203910000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2021-09,5020,-7.568,200245000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2021-10,5010,-0.199,154283000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2021-11,5365,7.086,170604000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2021-12,5616,4.678,135805000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2022-01,5802,3.312,136091000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2022-02,6167,6.291,157655000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2022-03,5991,-2.854,110314000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2022-04,5742,-4.156,148246000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2022-05,5868,2.194,112703000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2022-06,5971,1.755,102342000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2022-07,5699,-4.555,132574000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2022-08,5854,2.72,159855000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2022-09,6070,3.69,111934800,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2022-10,5894,-2.9,143221400,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2022-11,5532,-6.142,103049300,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2022-12,5625,1.681,83571700,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2023-01,5124,-8.907,125580200,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2023-02,5131,0.137,92661300,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2023-03,5721,11.499,109360600,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2023-04,5936,3.758,130182900,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2023-05,6542,10.209,111391500,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2023-06,6450,-1.406,73520900,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2023-07,6267,-2.837,72890000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2023-08,6230,-0.59,75011700,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2023-09,6221,-0.144,74856300,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2023-10,6912,11.108,98928800,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2023-11,7359,6.467,68448700,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2023-12,8310,12.923,105256700,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2024-01,8400,1.083,127810000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2024-02,8206,-2.31,69830500,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2024-03,7720,-5.922,68825000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2024-04,8555,10.816,103662400,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2024-05,8556,0.012,68436500,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2024-06,8388,-1.964,67506300,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2024-07,7902,-5.794,86914000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2024-08,7636,-3.366,72803300,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2024-09,8145,6.666,79903500,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2024-10,8810,8.165,97083300,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2024-11,9264,5.153,94046200,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2024-12,10230,10.427,132654100,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2025-01,11160,9.091,97476500,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2025-02,10110,-9.409,97592600,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2025-03,11830,17.013,143569400,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2025-04,11835,0.042,120239600,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2025-05,13880,17.279,129998500,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2025-06,12690,-8.573,82401500,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2025-07,13310,4.886,101109500,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2025-08,12805,-3.794,95152900,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2025-09,13045,1.874,95737100,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2025-10,13280,1.801,81357700,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2025-11,10595,-20.218,118628300,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2025-12,10055,-5.097,138953900,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2026-01,8995,-10.542,239267800,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2026-02,8775,-2.446,265091900,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2026-03,7687,-12.399,182519000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2026-04,7182,-6.57,144489000,Yahoo Finance chart API 1mo
2026/05/20 01:43,7974.T,2026-05,7519,4.692,13758200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2018-05,1515.5,,225451000,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2018-06,1556.5,2.705,192121200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2018-07,1470.5,-5.525,286373000,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2018-08,1569.5,6.732,206008400,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2018-09,1407.25,-10.338,289437200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2018-10,1332,-5.347,427815600,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2018-11,1312,-1.502,300659800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2018-12,1361.5,3.773,222122400,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2019-01,1344.25,-1.267,188484200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2019-02,1192.5,-11.289,247343800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2019-03,1270.25,6.52,217612800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2019-04,1394.25,9.762,278316600,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2019-05,1371.75,-1.614,243747800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2019-06,1426.75,4.009,193111600,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2019-07,1417.5,-0.648,217391800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2019-08,1412.5,-0.353,232540000,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2019-09,1499.5,6.159,222663200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2019-10,1569.5,4.668,186061200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2019-11,1626.5,3.632,185735200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2019-12,1635.5,0.553,156086800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2020-01,1529,-6.512,217407200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2020-02,1595,4.317,620426800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2020-03,1554.5,-2.539,291454200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2020-04,1568,0.868,228720600,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2020-05,1617,3.125,221211800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2020-06,1629.5,0.773,153672800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2020-07,1539,-5.554,174373000,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2020-08,1328,-13.71,383847000,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2020-09,1396.25,5.139,276734400,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2020-10,1491.25,6.804,298517400,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2020-11,1533,2.8,218574600,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2020-12,1539.5,0.424,229450400,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2021-01,1645,6.853,189914000,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2021-02,1697.5,3.191,263123200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2021-03,1653,-2.622,175832400,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2021-04,1858.5,12.432,190421200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2021-05,1732.5,-6.78,182916000,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2021-06,1666,-3.838,140813000,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2021-07,1685,1.14,153823200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2021-08,1845.5,9.525,239996600,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2021-09,1764,-4.416,218427000,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2021-10,1650,-6.463,189374800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2021-11,1681,1.879,170367600,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2021-12,1822.5,8.418,171163800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2022-01,1878,3.045,152597400,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2022-02,2002.5,6.629,250471200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2022-03,2167.5,8.24,174913600,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2022-04,2243,3.483,191799200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2022-05,2144.5,-4.391,213976000,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2022-06,2146,0.07,197114600,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2022-07,2138.5,-0.349,166805800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2022-08,2121.5,-0.795,190649600,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2022-09,2197.5,3.582,193021800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2022-10,2055.5,-6.462,220244800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2022-11,1991,-3.138,169876000,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2022-12,2029.5,1.934,151141800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2023-01,1993,-1.798,142972200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2023-02,2046.5,2.684,188874800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2023-03,2124,3.787,136435400,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2023-04,2145.5,1.012,199350200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2023-05,2225,3.705,191532200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2023-06,2093.5,-5.91,153858800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2023-07,2162.5,3.296,167222400,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2023-08,2288.5,5.827,188626200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2023-09,2243.5,-1.966,153983600,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2023-10,2312.5,3.076,157269400,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2023-11,2243,-3.005,145490200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2023-12,2448.5,9.162,139457400,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2024-01,2277,-7.004,262699000,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2024-02,2244.5,-1.427,225690000,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2024-03,2200,-1.983,193534400,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2024-04,2168.5,-1.432,165650000,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2024-05,2127,-1.914,193611600,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2024-06,2260,6.253,179395600,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2024-07,2455.5,8.65,254980400,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2024-08,2297,-6.455,183692400,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2024-09,2389,4.005,164425400,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2024-10,2475,3.6,156623000,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2024-11,2521,1.859,132702600,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2024-12,2593,2.856,149332200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2025-01,2447,-5.631,156845200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2025-02,2359.5,-3.576,164173500,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2025-03,2523.5,6.951,202864000,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2025-04,2499,-0.971,153999100,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2025-05,2480,-0.76,168747600,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2025-06,2485.5,0.222,151580800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2025-07,2550.5,2.615,167087400,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2025-08,2360.5,-7.45,180893000,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2025-09,2461.5,4.279,206147600,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2025-10,2689.5,9.263,198628800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2025-11,2708.5,0.706,129843800,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2025-12,2606.5,-3.766,136334200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2026-01,2671,2.475,222216300,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2026-02,2723.5,1.966,197340200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2026-03,2582.5,-5.177,200764400,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2026-04,2688.5,4.105,98575200,Yahoo Finance chart API 1mo
2026/05/20 01:43,9433.T,2026-05,2764,2.808,9363400,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2018-05,1048,,91864000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2018-06,987.75,-5.749,78502000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2018-07,943,-4.53,111196600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2018-08,975.25,3.42,72002800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2018-09,913.25,-6.357,81020800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2018-10,981.25,7.446,93967800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2018-11,978.5,-0.28,84711000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2018-12,940.5,-3.883,76776200,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2019-01,842,-10.473,84778600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2019-02,884.5,5.048,57915800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2019-03,896.25,1.328,45264000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2019-04,923.5,3.04,65275000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2019-05,934,1.137,54859000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2019-06,978.5,4.764,59003600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2019-07,968.5,-1.022,53077400,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2019-08,1020,5.318,60320600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2019-09,1029.75,0.956,47144000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2019-10,912,-11.435,91387000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2019-11,907.5,-0.493,58843600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2019-12,902.5,-0.551,47586600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2020-01,906,0.388,83748200,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2020-02,1005.25,10.955,121920800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2020-03,958,-4.7,79756200,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2020-04,918.5,-4.123,71550400,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2020-05,896,-2.45,78428200,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2020-06,952,6.25,58019800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2020-07,988,3.782,55907200,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2020-08,1079.5,9.261,63398400,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2020-09,1048.75,-2.849,38330200,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2020-10,1090.25,3.957,66816600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2020-11,1168.75,7.2,61792600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2020-12,1236.5,5.797,77375000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2021-01,1059.5,-14.315,78489200,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2021-02,1132.75,6.914,72602400,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2021-03,1093.25,-3.487,58869600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2021-04,1258,15.07,79860600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2021-05,1442,14.626,87266000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2021-06,1393,-3.398,68822000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2021-07,1622,16.439,72848000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2021-08,1653,1.911,91353200,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2021-09,1703,3.025,92125200,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2021-10,1703.5,0.029,86514800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2021-11,1748.5,2.642,56690600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2021-12,1596.5,-8.693,58045400,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2022-01,1669.5,4.573,49346400,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2022-02,1737.5,4.073,72826600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2022-03,1692.5,-2.59,57696400,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2022-04,1567,-7.415,82591800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2022-05,1650,5.297,87232000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2022-06,1749,6,62574800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2022-07,1930.5,10.377,66478200,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2022-08,1981,2.616,65694600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2022-09,2048,3.382,68336800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2022-10,2167.5,5.835,78423800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2022-11,2015.5,-7.013,79165400,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2022-12,2136.5,6.003,82972800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2023-01,2009,-5.968,66635200,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2023-02,2303,14.634,84941000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2023-03,2442.5,6.057,47235200,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2023-04,2710.5,10.972,78784800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2023-05,2862,5.589,86902800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2023-06,2768.5,-3.267,56456600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2023-07,3086.5,11.486,64950000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2023-08,2882,-6.626,61214800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2023-09,2740,-4.927,59814800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2023-10,2763,0.839,136619400,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2023-11,2720,-1.556,73009600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2023-12,3043.5,11.893,56889400,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2024-01,2751.5,-9.594,85767600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2024-02,2845.5,3.416,79969600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2024-03,2937.5,3.233,53609800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2024-04,2802.5,-4.596,63363000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2024-05,2820.5,0.642,51595800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2024-06,3115.5,10.459,53049800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2024-07,2798.5,-10.175,81027000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2024-08,2773,-0.911,63120200,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2024-09,2952,6.455,49503000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2024-10,3141,6.402,57012000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2024-11,3226,2.706,39059800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2024-12,3122.5,-3.208,41303400,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2025-01,3002.5,-3.843,58726800,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2025-02,2958.5,-1.465,43543100,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2025-03,2916,-1.437,58511600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2025-04,3612,23.868,60866300,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2025-05,3909,8.223,43768400,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2025-06,4005,2.456,52394700,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2025-07,4009,0.1,49403300,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2025-08,4246,5.912,45764100,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2025-09,4373,2.991,52733500,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2025-10,3623,-17.151,98151000,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2025-11,3317,-8.446,72604300,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2025-12,3520,6.12,96487500,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2026-01,4968,41.136,97980600,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2026-02,4397,-11.494,79728500,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2026-03,5090,15.761,63354400,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2026-04,5193,2.024,64624200,Yahoo Finance chart API 1mo
2026/05/20 01:43,2802.T,2026-05,5178,-0.289,4920400,Yahoo Finance chart API 1mo
