updated_at,benchmark,benchmark_ticker,trigger_pct,event_date,benchmark_daily_return_pct,ticker,company,structural_rating,stock_return_1d_pct,benchmark_return_1d_pct,excess_1d_pct,stock_return_5d_pct,benchmark_return_5d_pct,excess_5d_pct,stock_return_20d_pct,benchmark_return_20d_pct,excess_20d_pct
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-08-01,-2.24,7735.T,SCREEN HD,A,1.27,1.95,-0.69,5.33,3.87,1.46,-4.11,3.90,-8.01
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-08-01,-2.24,6146.T,ディスコ,A-,-3.44,1.95,-5.39,-7.63,3.87,-11.50,-13.09,3.90,-17.00
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-08-01,-2.24,6920.T,レーザーテック,A,-0.89,1.95,-2.84,-1.13,3.87,-5.00,4.69,3.90,0.79
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-08-01,-2.24,6857.T,アドバンテスト,B,-1.62,1.95,-3.57,2.64,3.87,-1.23,5.24,3.90,1.34
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-08-01,-2.24,6762.T,TDK,B,-5.06,1.95,-7.02,1.55,3.87,-2.33,2.05,3.90,-1.85
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-10-10,-3.56,8035.T,東京エレクトロン,S,-2.87,2.21,-5.08,7.27,2.14,5.13,16.77,3.60,13.17
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-10-10,-3.56,7735.T,SCREEN HD,A,-3.98,2.21,-6.19,-0.87,2.14,-3.01,-13.16,3.60,-16.77
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-10-10,-3.56,6146.T,ディスコ,A-,-4.08,2.21,-6.29,-0.06,2.14,-2.20,-11.06,3.60,-14.67
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-10-10,-3.56,6920.T,レーザーテック,A,-2.10,2.21,-4.31,7.47,2.14,5.32,42.57,3.60,38.97
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-10-10,-3.56,6857.T,アドバンテスト,B,-4.68,2.21,-6.89,-1.82,2.14,-3.96,11.44,3.60,7.83
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-10-10,-3.56,6762.T,TDK,B,-3.23,2.21,-5.44,7.57,2.14,5.43,10.72,3.60,7.11
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-10-30,-1.57,8035.T,東京エレクトロン,S,3.61,0.61,3.00,-0.58,-2.24,1.66,-4.12,-0.91,-3.21
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-10-30,-1.57,7735.T,SCREEN HD,A,3.13,0.61,2.52,-13.27,-2.24,-11.04,-7.62,-0.91,-6.71
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-10-30,-1.57,6146.T,ディスコ,A-,-0.29,0.61,-0.90,-6.26,-2.24,-4.02,-17.99,-0.91,-17.07
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-10-30,-1.57,6920.T,レーザーテック,A,-0.58,0.61,-1.19,1.84,-2.24,4.07,-2.87,-0.91,-1.96
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-10-30,-1.57,6857.T,アドバンテスト,B,3.88,0.61,3.27,-10.37,-2.24,-8.14,-11.54,-0.91,-10.63
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-10-30,-1.57,6762.T,TDK,B,3.95,0.61,3.34,-3.05,-2.24,-0.82,-3.66,-0.91,-2.74
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-11-04,-2.04,8035.T,東京エレクトロン,S,-4.08,0.65,-4.73,-1.72,0.51,-2.24,-5.78,0.45,-6.23
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-11-04,-2.04,7735.T,SCREEN HD,A,-1.21,0.65,-1.85,-6.65,0.51,-7.16,9.14,0.45,8.69
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-11-04,-2.04,6146.T,ディスコ,A-,-8.35,0.65,-9.00,-7.94,0.51,-8.46,-14.32,0.45,-14.78
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-11-04,-2.04,6920.T,レーザーテック,A,-6.92,0.65,-7.57,-6.29,0.51,-6.80,-1.49,0.45,-1.95
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-11-04,-2.04,6857.T,アドバンテスト,B,-5.95,0.65,-6.59,-8.75,0.51,-9.26,-4.22,0.45,-4.68
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-11-04,-2.04,6762.T,TDK,B,-3.16,0.65,-3.81,-5.65,0.51,-6.16,-6.34,0.45,-6.79
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-11-06,-1.90,8035.T,東京エレクトロン,S,-1.35,-0.21,-1.14,1.98,-0.80,2.78,-0.33,2.27,-2.60
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-11-06,-1.90,7735.T,SCREEN HD,A,-1.63,-0.21,-1.42,0.04,-0.80,0.84,8.44,2.27,6.17
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-11-06,-1.90,6146.T,ディスコ,A-,-3.96,-0.21,-3.74,-4.14,-0.80,-3.34,-8.75,2.27,-11.02
