event_id,status,event_date,collected_date,market,ticker,company_name,event_group,event_title,importance_1_5,score_action,score_adjustment,reason,source_name,source_url,next_check,checked_by,notes
TDNET-20260518-1847-8,collected,2026-05-18,2026-05-18,JP,1847.T,イチケン,決算短信,2026年３月期 決算短信〔日本基準〕（連結）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538038.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=14:00
TDNET-20260518-2991-10,collected,2026-05-18,2026-05-18,JP,2991.T,ランドネット,月次,2026年４月度 月次業績速報,3,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539647.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=14:00
TDNET-20260518-6104-19,collected,2026-05-18,2026-05-18,JP,6104.T,芝浦機械,M&A・資本提携,"Moore Nanotechnology Systems, LLCの持分取得（子会社化）に関するお知らせ",4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538806.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=13:00
TDNET-20260518-7616-20,collected,2026-05-18,2026-05-18,JP,7616.T,コロワイド,決算短信,（訂正・数値データ訂正）「2026年３月期 決算短信〔ＩＦＲＳ〕（連結）」の一部訂正について,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539307.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=13:00
TDNET-20260518-4966-22,collected,2026-05-18,2026-05-18,JP,4966.T,上村工業,配当・増配,剰余金の配当に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539407.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=12:30
TDNET-20260518-9170-23,collected,2026-05-18,2026-05-18,JP,9170.T,成友興業,配当・増配,株式分割及び株式分割に伴う定款の一部変更並びに配当予想の修正（増配）に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539376.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=12:30
TDNET-20260518-4275-26,collected,2026-05-18,2026-05-18,JP,4275.T,カーリット,自社株買い,自己株式立会外買付取引(ToSTNeT-3)による自己株式の取得結果及び自己株式取得終了に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539580.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=12:00
TDNET-20260518-8705-38,collected,2026-05-18,2026-05-18,JP,8705.T,日産証券グループ,月次,2026年４月の月次業績等（速報）に関するお知らせ,3,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260507518310.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=11:30
TDNET-20260518-1499-42,collected,2026-05-18,2026-05-18,JP,1499.T,ＭＸＳ高配当７０ＭＮ,決算短信,ＭＡＸＩＳ日本株高配当７０マーケットニュートラル上場投信 決算短信（2026年4月期）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539501.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=11:00
TDNET-20260518-1660-43,collected,2026-05-18,2026-05-18,JP,1660.T,ＭＸＳ高利Ｊリート,決算短信,ＭＡＸＩＳ高利回りＪリート上場投信 決算短信（2026年4月期）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539494.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=11:00
TDNET-20260518-9326-47,collected,2026-05-18,2026-05-18,JP,9326.T,Ｇ－関通ＨＤ,自社株買い,自己株式立会外買付取引（ＴｏＳＴＮｅＴ－３）による自己株式の取得結果及び取得終了に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539352.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=11:00
TDNET-20260518-9402-48,collected,2026-05-18,2026-05-18,JP,9402.T,中部日本放送,自社株買い,自己株式立会外買付取引（Ｎ－ＮＥＴ３）による自己株式の取得結果及び取得終了に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260512526180.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=11:00
TDNET-20260518-2784-50,collected,2026-05-18,2026-05-18,JP,2784.T,アルフレッサＨＤ,自社株買い,コミットメント型自己株式取得（FCSR）による自己株式取得のための第三者割当による 第1回新株予約権の発行条件の決定に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260517539204.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=10:30
TDNET-20260518-2911-51,collected,2026-05-18,2026-05-18,JP,2911.T,旭松食品,自社株買い,自己株式立会外買付取引（ＴｏＳＴＮｅＴ－３）による自己株式の取得結果及び取得終了に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539351.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=10:30
TDNET-20260518-3512-52,collected,2026-05-18,2026-05-18,JP,3512.T,日フエルト,自社株買い,自己株式立会外買付取引（ＴｏＳＴＮｅＴ－３）による自己株式の取得結果に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260514535741.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=10:30
TDNET-20260518-3675-53,collected,2026-05-18,2026-05-18,JP,3675.T,クロスマーケティング,自社株買い,自己株式立会外買付取引（ToSTNeT-3）による自己株式の取得結果及び自己株式取得終了に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539366.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=10:30
TDNET-20260518-8742-54,collected,2026-05-18,2026-05-18,JP,8742.T,小林洋行,自社株買い,自己株式立会外買付取引（ToSTNeT-3）による自己株式の取得結果に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539337.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=10:30
TDNET-20260518-9788-55,collected,2026-05-18,2026-05-18,JP,9788.T,ナック,自社株買い,自己株式立会外買付取引（ToSTNeT-３）による自己株式の取得結果及び取得終了に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539389.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=10:30
TDNET-20260518-2652-61,collected,2026-05-18,2026-05-18,JP,2652.T,まんだらけ,決算短信,「2026年９月期 第２四半期（中間期）決算短信〔日本基準〕（非連結）」の一部訂正について,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539363.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=10:00
TDNET-20260518-3954-63,collected,2026-05-18,2026-05-18,JP,3954.T,ＰＡＸＸＳ,決算短信,（訂正） 「2026年３月期 決算短信〔日本基準〕（連結）」の一部訂正について,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538489.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=10:00
TDNET-20260518-5598-64,collected,2026-05-18,2026-05-18,JP,5598.T,Ｐ－Ｙｏｔｔａｖｉａ,自社株買い,自己株式立会外買付取引（ＴｏＳＴＮｅＴ－３）による自己株式の取得結果及び取得終了に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539341.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=10:00
TDNET-20260518-1397-66,collected,2026-05-18,2026-05-18,JP,1397.T,ＳＭＤＡＭ ２２５,決算短信,2026年4月期 決算短信（2025年10月9日～2026年4月8日）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539334.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=09:50
TDNET-20260518-2557-67,collected,2026-05-18,2026-05-18,JP,2557.T,ＳＭＤＡＭトピックス,決算短信,2026年4月期 決算短信（2025年10月9日～2026年4月8日）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539326.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=09:50
TDNET-20260518-2652-69,collected,2026-05-18,2026-05-18,JP,2652.T,まんだらけ,自社株買い,自己株式立会外買付取引（ToSTNeT-3）による自己株式の取得結果及び自己株式取得終了に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539265.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=09:45
TDNET-20260518-9980-71,collected,2026-05-18,2026-05-18,JP,9980.T,ＭＲＫ ＨＬＤ,自社株買い,自己株式立会外買付取引（ToSTNeT-3）による自己株式の取得結果,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539300.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=09:45
TDNET-20260518-5280-73,collected,2026-05-18,2026-05-18,JP,5280.T,ヨシコン,自社株買い,自己株式立会外買付取引（ＴｏＳＴＮｅＴ－３）による自己株式の取得結果に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260514535616.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=09:40
TDNET-20260518-7280-78,collected,2026-05-18,2026-05-18,JP,7280.T,ミツバ,M&A・資本提携,（訂正）「株式会社両毛システムズ株式（証券コード：9691）に対する公開買付けの開始に関するお知らせ」の訂正に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539234.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=08:45
TDNET-20260518-9502-79,collected,2026-05-18,2026-05-18,JP,9502.T,中部電力,M&A・資本提携,（訂正）「株式会社両毛システムズ株式（証券コード：9691）に対する公開買付けの開始に関するお知らせ」の訂正に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260518539232.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=08:45
TDNET-20260518-NA-86,collected,2026-05-18,2026-05-18,JP,,Ｇ－アストロスケール,業績上方修正,2026年４月期 通期連結業績予想の修正に関するお知らせ,5,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515539110.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260518.html; time=08:00
TDNET-20260515-5869-3,collected,2026-05-15,2026-05-18,JP,5869.T,早稲田学習研究会,決算短信,（訂正）「2026年５月期第４四半期決算短信〔日本基準〕(非連結)」の一部訂正について,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515539101.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=20:00
TDNET-20260515-3726-4,collected,2026-05-15,2026-05-18,JP,3726.T,フォーシーズＨＤ,決算短信,2026年９月期第２四半期（中間期）決算短信〔日本基準〕(連結),4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538453.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=19:40
TDNET-20260515-6574-8,collected,2026-05-15,2026-05-18,JP,6574.T,Ｇ－コンヴァノ,決算短信,2026年３月期 決算短信〔ＩＦＲＳ〕（連結）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538835.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=19:30
TDNET-20260515-7270-13,collected,2026-05-15,2026-05-18,JP,7270.T,ＳＵＢＡＲＵ,配当・増配,（訂正）「剰余金の配当に関するお知らせ」の一部訂正について,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538983.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=19:30
TDNET-20260515-2334-16,collected,2026-05-15,2026-05-18,JP,2334.T,Ｇ－イオレ,決算短信,2026年3月期 決算短信〔日本基準〕（連結）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515539050.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=19:15
TDNET-20260515-6140-20,collected,2026-05-15,2026-05-18,JP,6140.T,旭ダイヤ,決算短信,（訂正・数値データ訂正）「2026年３月期決算短信〔日本基準〕(連結)」の一部訂正について,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538995.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=19:15
TDNET-20260515-5471-23,collected,2026-05-15,2026-05-18,JP,5471.T,大同特鋼,M&A・資本提携,東北特殊鋼株式会社（証券コード：5484）に対する公開買付けの開始に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515539063.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=19:00
TDNET-20260515-5484-24,collected,2026-05-15,2026-05-18,JP,5484.T,東北鋼,決算短信,2026年３月期 決算短信〔日本基準〕（連結）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538576.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=19:00
TDNET-20260515-5484-25,collected,2026-05-15,2026-05-18,JP,5484.T,東北鋼,配当・増配,2026年３月期配当予想の修正（無配）に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538948.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=19:00
TDNET-20260515-5484-26,collected,2026-05-15,2026-05-18,JP,5484.T,東北鋼,M&A・資本提携,その他の関係会社である大同特殊鋼株式会社による当社株式に対する公開買付けに関する賛同の意見表明及び応募推奨のお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515539069.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=19:00
TDNET-20260515-7273-34,collected,2026-05-15,2026-05-18,JP,7273.T,イクヨ,決算短信,2026年３月期 決算短信〔日本基準〕（連結）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515536488.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=18:10
TDNET-20260515-3175-37,collected,2026-05-15,2026-05-18,JP,3175.T,ＡＰＨＤ,決算短信,2026年３月期決算短信〔日本基準〕(連結),4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538749.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=18:00
TDNET-20260515-3175-40,collected,2026-05-15,2026-05-18,JP,3175.T,ＡＰＨＤ,月次,月次営業レポート（2026年４月度）,3,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538774.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=18:00
TDNET-20260515-6145-46,collected,2026-05-15,2026-05-18,JP,6145.T,ＮＩＴＴＯＫＵ,決算短信,2026年３月期 決算短信〔日本基準〕（連結）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260514535543.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=18:00
TDNET-20260515-6145-48,collected,2026-05-15,2026-05-18,JP,6145.T,ＮＩＴＴＯＫＵ,配当・増配,剰余金の配当に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260514535589.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=18:00
TDNET-20260515-9984-51,collected,2026-05-15,2026-05-18,JP,9984.T,ソフトバンクグループ,決算短信,（訂正・数値データ訂正）「2026年３月期 決算短信〔ＩＦＲＳ〕（連結）」の一部訂正について,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538975.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=18:00
TDNET-20260515-2134-59,collected,2026-05-15,2026-05-18,JP,2134.T,キタハマキャピタル,決算短信,2026年３月期決算短信〔日本基準〕（連結）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538690.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:30
TDNET-20260515-NA-62,collected,2026-05-15,2026-05-18,JP,,Ｐ－エクシオＨＤ,決算短信,2026年３月期 決算短信〔日本基準〕（連結）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538996.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:30
TDNET-20260515-4444-64,collected,2026-05-15,2026-05-18,JP,4444.T,Ｇ－インフォネット,決算短信,2026年３月期 決算短信〔日本基準〕（連結）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538193.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:30
TDNET-20260515-7638-69,collected,2026-05-15,2026-05-18,JP,7638.T,ＮＥＷ ＡＲＴ,決算短信,2026年3月期決算短信〔日本基準〕（連結）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260510521130.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:30
TDNET-20260515-7790-70,collected,2026-05-15,2026-05-18,JP,7790.T,バルコス,決算短信,2026年12月期第1四半期決算短信〔日本基準〕（連結）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538802.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:30
TDNET-20260515-7790-71,collected,2026-05-15,2026-05-18,JP,7790.T,バルコス,業績上方修正,連結業績予想の上方修正及び特別利益の計上に関するお知らせ,5,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515539024.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:30
TDNET-20260515-7885-73,collected,2026-05-15,2026-05-18,JP,7885.T,タカノ,配当・増配,剰余金の配当に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515536139.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:30
TDNET-20260515-9760-74,collected,2026-05-15,2026-05-18,JP,9760.T,進学会ＨＤ,決算短信,2026年３月期決算短信〔日本基準〕(連結),4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538384.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:30
TDNET-20260515-4258-79,collected,2026-05-15,2026-05-18,JP,4258.T,Ｇ－網屋,決算短信,（訂正・数値データ訂正）「2026年12月期第１四半期決算短信〔日本基準〕(連結)」の一部訂正について,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538937.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:15
TDNET-20260515-4258-80,collected,2026-05-15,2026-05-18,JP,4258.T,Ｇ－網屋,M&A・資本提携,（訂正）「株式会社アンペール株式の取得（子会社化）及び新たな事業開始に関するお知らせ」の一部訂正について,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538950.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:15
TDNET-20260515-3905-83,collected,2026-05-15,2026-05-18,JP,3905.T,Ｇ－データセクション,決算短信,2026年３月期 決算短信〔日本基準〕（連結）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538919.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:10
TDNET-20260515-9980-84,collected,2026-05-15,2026-05-18,JP,9980.T,ＭＲＫ ＨＬＤ,自社株買い,自己株式の取得に係る事項の一部変更に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538542.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:10
TDNET-20260515-1435-86,collected,2026-05-15,2026-05-18,JP,1435.T,ｒｏｂｏｔ ｈｏｍｅ,決算短信,2026年12月期 第１四半期決算短信〔日本基準〕（連結）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515537853.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:00
TDNET-20260515-1435-88,collected,2026-05-15,2026-05-18,JP,1435.T,ｒｏｂｏｔ ｈｏｍｅ,月次,2026年４月度月次KPI（速報）に関するお知らせ,3,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515537947.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:00
TDNET-20260515-NA-89,collected,2026-05-15,2026-05-18,JP,,Ｐ－アップルパーク,決算短信,2026年3月期 決算短信〔日本基準〕（非連結）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538876.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:00
TDNET-20260515-1844-90,collected,2026-05-15,2026-05-18,JP,1844.T,大盛工,業績上方修正,2026年７月期業績予想の修正に関するお知らせ,5,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260511523263.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:00
TDNET-20260515-1848-91,collected,2026-05-15,2026-05-18,JP,1848.T,富士ピー・エス,決算短信,2026年３月期 決算短信〔日本基準〕（連結）,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515536536.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:00
TDNET-20260515-1848-93,collected,2026-05-15,2026-05-18,JP,1848.T,富士ピー・エス,配当・増配,2026年３月期配当予想の修正に関するお知らせ,4,情報のみ,0,候補外銘柄のため市場イベントとして記録,TDnet public HTML,https://www.release.tdnet.info/inbs/140120260515538108.pdf,重要度が高い場合のみ業種・テーマを確認,system,list_url=https://www.release.tdnet.info/inbs/I_list_001_20260515.html; time=17:00
