updated_at,market_symbol,market_name,month,month_close,market_return_1m_pct,market_return_3m_pct,source
2026/05/20 02:25,^GSPC,S&P500,2022-06,3785.38,-8.392,-16.445,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2022-07,4130.29,9.112,-0.04,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2022-08,3955,-4.244,-4.287,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2022-09,3585.62,-9.34,-5.277,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2022-10,3871.98,7.986,-6.254,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2022-11,4080.11,5.375,3.163,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2022-12,3839.5,-5.897,7.081,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2023-01,4076.6,6.175,5.285,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2023-02,3970.15,-2.611,-2.695,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2023-03,4109.31,3.505,7.027,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2023-04,4169.48,1.464,2.278,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2023-05,4179.83,0.248,5.281,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2023-06,4450.38,6.473,8.3,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2023-07,4588.96,3.114,10.061,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2023-08,4507.66,-1.772,7.843,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2023-09,4288.05,-4.872,-3.648,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2023-10,4193.8,-2.198,-8.611,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2023-11,4567.8,8.918,1.334,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2023-12,4769.83,4.423,11.235,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2024-01,4845.65,1.59,15.543,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2024-02,5096.27,5.172,11.569,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2024-03,5254.35,3.102,10.158,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2024-04,5035.69,-4.162,3.922,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2024-05,5277.51,4.802,3.556,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2024-06,5460.48,3.467,3.923,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2024-07,5522.3,1.132,9.663,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2024-08,5648.4,2.283,7.028,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2024-09,5762.48,2.02,5.531,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2024-10,5705.45,-0.99,3.317,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2024-11,6032.38,5.73,6.798,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2024-12,5881.63,-2.499,2.068,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2025-01,6040.53,2.702,5.873,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2025-02,5954.5,-1.424,-1.291,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2025-03,5611.85,-5.754,-4.587,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2025-04,5569.06,-0.762,-7.805,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2025-05,5911.69,6.152,-0.719,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2025-06,6204.95,4.961,10.569,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2025-07,6339.39,2.167,13.832,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2025-08,6460.26,1.907,9.279,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2025-09,6688.46,3.532,7.792,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2025-10,6840.2,2.269,7.9,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2025-11,6849.09,0.13,6.019,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2025-12,6845.5,-0.052,2.348,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2026-01,6939.03,1.366,1.445,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2026-02,6878.88,-0.867,0.435,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2026-03,6528.52,-5.093,-4.63,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2026-04,7209.01,10.423,3.891,Yahoo Finance chart API 1mo
2026/05/20 02:25,^GSPC,S&P500,2026-05,7392.42,2.544,7.465,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2018-06,51.335,,,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2018-07,52.945,3.136,,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2018-08,54.47,2.88,,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2018-09,53.225,-2.286,3.682,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2018-10,46.73,-12.203,-11.739,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2018-11,48.375,3.52,-11.19,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2018-12,43.64,-9.788,-18.008,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2019-01,48.295,10.667,3.349,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2019-02,51.665,6.978,6.801,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2019-03,53.165,2.903,21.826,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2019-04,58.125,9.329,20.354,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2019-05,49.115,-15.501,-4.936,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2019-06,55.09,12.165,3.621,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2019-07,58.545,6.272,0.723,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2019-08,57.21,-2.28,16.482,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2019-09,59.565,4.116,8.123,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2019-10,63.745,7.018,8.882,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2019-11,66.455,4.251,16.16,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2019-12,70.705,6.395,18.702,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2020-01,68.785,-2.716,7.907,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2020-02,65.985,-4.071,-0.707,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2020-03,58.57,-11.237,-17.163,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2020-04,66.865,14.163,-2.791,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2020-05,70.515,5.459,6.865,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2020-06,76.4,8.346,30.442,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2020-07,83.11,8.783,24.295,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2020-08,87.685,5.505,24.349,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2020-09,87.1,-0.667,14.005,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2020-10,87.475,0.431,5.252,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2020-11,104.305,19.24,18.954,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2020-12,109.21,4.703,25.385,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2021-01,113.305,3.75,29.528,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2021-02,120.475,6.328,15.503,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2021-03,121.775,1.079,11.505,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2021-04,121.5,-0.226,7.233,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2021-05,124.595,2.547,3.42,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2021-06,131.12,5.237,7.674,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2021-07,131.57,0.343,8.288,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2021-08,135.415,2.922,8.684,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2021-09,128.135,-5.376,-2.277,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2021-10,136.82,6.778,3.99,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2021-11,152.45,11.424,12.58,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2021-12,154.395,1.276,20.494,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2022-01,137.7,-10.813,0.643,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2022-02,134.075,-2.633,-12.053,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2022-03,134.895,0.612,-12.63,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2022-04,114.925,-14.804,-16.54,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2022-05,122.29,6.409,-8.79,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2022-06,101.865,-16.702,-24.486,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2022-07,118.58,16.409,3.18,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2022-08,107.285,-9.525,-12.27,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2022-09,92.56,-13.725,-9.135,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2022-10,94.61,2.215,-20.214,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2022-11,113.865,20.352,6.133,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2022-12,101.47,-10.886,9.626,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2023-01,118.55,16.833,25.304,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2023-02,119.7,0.97,5.124,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2023-03,131.595,9.937,29.689,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2023-04,123.625,-6.056,4.281,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2023-05,144.33,16.748,20.576,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2023-06,152.25,5.487,15.696,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2023-07,160.62,5.498,29.925,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2023-08,156.22,-2.739,8.238,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2023-09,144.98,-7.195,-4.775,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2023-10,138.95,-4.159,-13.491,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2023-11,160.48,15.495,2.727,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2023-12,174.87,8.967,20.617,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2024-01,185.87,6.29,33.768,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2024-02,211.95,14.031,32.073,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2024-03,224.99,6.152,28.661,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2024-04,214.09,-4.845,15.183,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2024-05,240.48,12.327,13.461,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2024-06,260.7,8.408,15.872,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2024-07,246.99,-5.259,15.367,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2024-08,243.46,-1.429,1.239,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2024-09,245.45,0.817,-5.85,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2024-10,241.68,-1.536,-2.15,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2024-11,242.13,0.186,-0.546,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2024-12,242.17,0.017,-1.336,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2025-01,243.62,0.599,0.803,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2025-02,232.77,-4.454,-3.866,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2025-03,211.47,-9.151,-12.677,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2025-04,211.28,-0.09,-13.275,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2025-05,239.75,13.475,2.999,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2025-06,278.88,16.321,31.877,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2025-07,288.78,3.55,36.681,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2025-08,290.29,0.523,21.08,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2025-09,326.36,12.425,17.025,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2025-10,363.02,11.233,25.708,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2025-11,352.28,-2.959,21.355,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2025-12,360.13,2.228,10.347,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2026-01,403.46,12.032,11.14,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2026-02,406.37,0.721,15.354,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2026-03,383.4,-5.652,6.462,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2026-04,506.72,32.165,25.594,Yahoo Finance chart API 1mo
2026/05/20 02:25,SMH,半導体ETF(SMH),2026-05,551.5,8.837,35.714,Yahoo Finance chart API 1mo
